Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Game Party in Motion,Microsoft,2010,Misc,Warner Bros. Interactive Entertainment,0.36,0.17,0,0.05,0.58,33,6,3.7,9,Farsight Studios,E
The Lord of the Rings: The Third Age,Playstation,2004,Role-Playing,Electronic Arts,0.49,0.02,0,0.08,0.58,73,35,8.2,60,EA Games,T
NCAA Football 09,Playstation,2008,Sports,Electronic Arts,0.54,0,0,0.04,0.58,81,20,7.3,25,EA Tiburon,E
Sonic & All-Stars Racing Transformed,Microsoft,2012,Racing,Sega,0.2,0.33,0,0.05,0.58,,,,,,
MLB 11: The Show,Playstation,2011,Sports,Sony Computer Entertainment,0.54,0,0,0.04,0.58,90,30,7.8,87,SCEA San Diego Studios,E
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",Microsoft,2010,Shooter,Activision,0.38,0.15,0,0.05,0.58,,,,,,
Kinect Rush: A Disney Pixar Adventure,Microsoft,2012,Adventure,Microsoft Game Studios,0.38,0.15,0,0.05,0.58,68,31,5.1,15,Asobo Studio,E
Sammy Sosa High Heat Baseball 2001,Playstation,2000,Sports,3DO,0.32,0.22,0,0.04,0.58,,,,,,
Terminator 3: Rise of the Machines,Playstation,2003,Action,Atari,0.28,0.22,0,0.07,0.58,38,21,6.3,23,Black Ops Entertainment,T
Tom Clancy's HAWX,Microsoft,2009,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58,73,64,7.3,51,Ubisoft Romania,T
Alice: Madness Returns,Playstation,2011,Adventure,Electronic Arts,0.22,0.24,0.04,0.08,0.58,70,51,7.9,181,Spicy Horse,M
NBA 2K7,Microsoft,2006,Sports,Take-Two Interactive,0.53,0,0,0.04,0.58,84,46,7.8,67,"Kush Games, Visual Concepts",E
NHL 12,Playstation,2011,Sports,Electronic Arts,0.36,0.15,0,0.07,0.58,86,33,7.5,52,Electronic Arts,E10+
NASCAR: Dirt to Daytona,Playstation,N/A,Racing,Unknown,0.28,0.22,0,0.07,0.58,84,10,8.8,19,Monster Games Inc.,E
Unreal Tournament,Playstation,2000,Shooter,Infogrames,0.28,0.22,0,0.07,0.58,77,23,6.8,13,Epic Games,M
Digimon World 2,Playstation,2000,Role-Playing,Namco Bandai Games,0.23,0.16,0.16,0.04,0.58,42,5,7.6,47,Bandai,E
Tales of Phantasia,Playstation,1998,Role-Playing,Namco Bandai Games,0,0,0.54,0.04,0.58,,,,,,
Prince of Persia: The Two Thrones,Microsoft,2005,Action,Ubisoft,0.33,0.22,0,0.03,0.58,85,46,8.4,28,Ubisoft,M
Xenosaga Episode II: Jenseits von Gut und Böse,Playstation,2004,Role-Playing,Sony Computer Entertainment,0.28,0.22,0,0.07,0.58,,,,,,
Gex: Enter the Gecko,Playstation,1998,Platform,BMG Interactive Entertainment,0.32,0.22,0,0.04,0.58,,,,,,
JoJo's Bizarre Adventure: All Star Battle,Playstation,2013,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58,71,53,8.3,55,CyberConnect2,T
Contra: Shattered Soldier,Playstation,2002,Shooter,Konami Digital Entertainment,0.28,0.22,0,0.07,0.58,78,33,6.6,25,KCET,T
Championship Motocross featuring Ricky Carmichael,Playstation,1998,Racing,THQ,0.32,0.22,0,0.04,0.58,,,,,,
Rayman Legends,Playstation,2013,Platform,Ubisoft,0.14,0.34,0,0.1,0.58,91,23,8.7,310,Ubisoft Montpellier,E10+
Tenchu 2: Birth of the Stealth Assassins,Playstation,2000,Action,Activision,0.32,0.22,0,0.04,0.58,77,14,8.7,32,Acquire,M
Naruto: Uzumaki Chronicles 2,Playstation,2006,Action,Namco Bandai Games,0.28,0.22,0,0.07,0.58,52,22,6.9,17,Cavia Inc.,T
NHL 06,Playstation,2005,Sports,Electronic Arts,0.48,0.02,0,0.08,0.58,78,27,8.5,29,EA Canada,E10+
Parasite Eve II,Playstation,1999,Role-Playing,SquareSoft,0.32,0.22,0,0.04,0.58,79,14,9,77,SquareSoft,M
Pro Evolution Soccer 2015,Playstation,2014,Sports,Konami Digital Entertainment,0.1,0.2,0.22,0.06,0.58,,,7.8,34,Konami,E
London 2012: The Official Video Game of the Olympic Games,Microsoft,2012,Sports,Sega,0.07,0.44,0,0.07,0.58,,,,,,
Madden NFL 2002,Microsoft,N/A,Sports,Unknown,0.53,0.02,0,0.03,0.58,90,16,8.1,8,EA Sports,E
NCAA Football 10,Playstation,2009,Sports,Electronic Arts,0.28,0.22,0,0.07,0.58,,,tbd,,EA Tiburon,E
Theme Park,Playstation,1994,Simulation,Electronic Arts,0.24,0.16,0.13,0.04,0.57,,,,,,
Far Cry Instincts,Microsoft,2005,Shooter,Ubisoft,0.32,0.24,0,0.02,0.57,85,56,5.7,73,Ubisoft Montreal,M
Hasbro Family Game Night,Playstation,2008,Puzzle,Electronic Arts,0.28,0.22,0,0.07,0.57,,,tbd,,EA Bright Light,E
ATV Offroad Fury: Blazin' Trails,Playstation,2005,Racing,SouthPeak Games,0.53,0,0,0.04,0.57,63,32,7.8,16,Climax Group,E
Tales of the Abyss,Playstation,2005,Role-Playing,Namco Bandai Games,0,0,0.57,0,0.57,78,22,8.4,109,Namco,T
Payday 2,Microsoft,2013,Shooter,505 Games,0.33,0.19,0,0.05,0.57,75,18,6.3,203,Overkill Software,M
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,Playstation,2000,Strategy,Namco Bandai Games,0,0,0.54,0.04,0.57,,,,,,
Blacksite: Area 51,Microsoft,2007,Shooter,Midway Games,0.29,0.22,0,0.06,0.57,62,48,6.1,65,Midway Studios - Austin,T
XCOM: Enemy Unknown,Playstation,2012,Strategy,Take-Two Interactive,0.24,0.23,0,0.1,0.57,89,20,8.2,296,Firaxis Games,M
Beyond The Beyond,Playstation,1995,Role-Playing,Sony Computer Entertainment,0.11,0.08,0.35,0.04,0.57,,,,,,
Ben 10: Alien Force,Playstation,2008,Action,Koch Media,0.22,0.02,0,0.33,0.57,,,5.3,6,Monkey Bar Games,E10+
Titanfall 2,Microsoft,2016,Shooter,Electronic Arts,0.37,0.15,0,0.05,0.57,87,31,8,261,Respawn Entertainment,M
BlazBlue: Calamity Trigger,Playstation,2009,Fighting,PQube,0.36,0.1,0.06,0.06,0.57,87,50,8.4,112,Arc System Works,T
Iron Man,Microsoft,2008,Action,Sega,0.27,0.24,0,0.06,0.57,45,43,5.9,52,Secret Level,T
Naruto: Ultimate Ninja 2,Playstation,2004,Fighting,Namco Bandai Games,0.47,0.02,0,0.08,0.57,73,27,7.9,27,CyberConnect2,T
NHL 10,Playstation,2009,Sports,Electronic Arts,0.38,0.12,0,0.07,0.57,88,35,7.9,40,EA Canada,E10+
Zumba Fitness,Playstation,2010,Sports,505 Games,0.28,0.21,0,0.08,0.57,,,3.8,4,"Pipeworks Software, Inc.",E
Rock Band 3,Playstation,2010,Misc,MTV Games,0.43,0.08,0,0.05,0.57,91,34,8,95,Harmonix Music Systems,T
Blood Wake,Microsoft,2001,Shooter,Microsoft Game Studios,0.43,0.12,0,0.02,0.57,71,30,7.5,13,Stormfront Studios,T
Dynasty Warriors 5: Xtreme Legends,Playstation,2005,Action,Tecmo Koei,0.11,0.08,0.35,0.03,0.57,57,22,9.1,26,Omega Force,T
WWE 2K15,Microsoft,2014,Sports,Take-Two Interactive,0.29,0.23,0,0.05,0.57,56,25,5.7,63,Yuke's,T
Jampack Summer 2002,Playstation,2002,Misc,Sony Computer Entertainment,0.28,0.22,0,0.07,0.57,,,tbd,,,
FIFA World Cup Germany 2006,Playstation,2006,Sports,Electronic Arts,0.47,0.02,0,0.08,0.57,77,28,8.1,33,EA Canada,E
Wreckless: ThE YaKuza MisSiOns,Microsoft,2002,Racing,Activision,0.42,0.11,0.02,0.02,0.57,74,36,5.2,13,Bunkasha Publishing,T
Defiance,Microsoft,2013,Shooter,Trion Worlds,0.38,0.14,0,0.05,0.57,60,27,7.2,249,Trion Worlds,M
Disgaea 4: A Promise Unforgotten,Playstation,2011,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.05,0.57,80,39,7.8,126,Nippon Ichi Software,T
SpongeBob SquarePants: Battle for Bikini Bottom,Microsoft,2003,Platform,THQ,0.45,0.1,0,0.02,0.57,70,8,8.9,17,Heavy Iron Studios,E
Doom 3 BFG Edition,Playstation,2012,Shooter,Bethesda Softworks,0.26,0.21,0,0.1,0.57,67,16,6.4,107,id Software,M
SD Gundam G Generation Neo,Playstation,2002,Strategy,Namco Bandai Games,0,0,0.57,0,0.57,,,,,,
Spider-Man 3,Microsoft,2007,Platform,Activision,0.49,0.04,0,0.04,0.57,63,61,7,53,Treyarch,T
Pro Evolution Soccer 2012,Playstation,2011,Action,Konami Digital Entertainment,0.1,0.11,0.29,0.06,0.57,74,4,6.3,8,Konami,E
Disney Universe,Microsoft,2011,Action,Disney Interactive Studios,0.37,0.14,0,0.05,0.57,66,31,5.3,13,Eurocom Entertainment Software,E10+
RalliSport Challenge,Microsoft,2002,Racing,Microsoft Game Studios,0.39,0.16,0,0.02,0.57,87,32,8.3,19,Digital Illusions,E
Resident Evil Outbreak File #2,Playstation,2004,Action,Capcom,0.19,0.15,0.17,0.05,0.57,58,35,7.7,70,Capcom,M
Top Spin 3,Playstation,2008,Action,Take-Two Interactive,0.08,0.36,0,0.12,0.57,75,36,7.5,20,Pam Development,E
Bob the Builder: Can We Fix It?,Playstation,2000,Action,THQ,0.31,0.21,0,0.04,0.57,,,,,,
XIII,Playstation,2003,Shooter,Ubisoft,0.28,0.22,0,0.07,0.57,73,37,8.6,35,Ubisoft Paris,M
Tomb Raider: Anniversary,Playstation,2007,Action,Eidos Interactive,0.21,0.22,0,0.13,0.57,78,32,8.2,28,Crystal Dynamics,T
3D Dot Game Heroes,Playstation,2009,Role-Playing,SouthPeak Games,0.36,0.11,0.03,0.07,0.57,77,66,8,96,Silicon Studio,E10+
Breath of Fire IV,Playstation,2000,Role-Playing,Capcom,0.11,0.08,0.34,0.04,0.56,83,10,8.9,45,Capcom,T
Tales of Zestiria,Playstation,2015,Role-Playing,Namco Bandai Games,0.05,0.07,0.42,0.02,0.56,,,8,47,"Namco Bandai Games, Bandai Namco Games",T
Odin Sphere,Playstation,2007,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56,83,49,8.6,59,Vanilla Ware,T
Arena Football,Playstation,2006,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56,66,18,8.6,14,EA Tiburon,E10+
NHL Hitz 20-02,Playstation,2001,Sports,Midway Games,0.28,0.22,0,0.07,0.56,78,18,7.6,8,Black Box,E
The Sims: Bustin' Out,Microsoft,2003,Simulation,Electronic Arts,0.4,0.14,0,0.02,0.56,81,26,8.9,12,Maxis,T
NCAA March Madness 07,Playstation,2007,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56,63,9,8.6,7,EA Canada,E
"Monsters, Inc. Scream Team",Playstation,2001,Platform,Sony Computer Entertainment,0.31,0.21,0,0.04,0.56,65,10,6.9,8,Artificial Mind and Movement,E
"Warhammer 40,000: Space Marine",Microsoft,2011,Shooter,THQ,0.25,0.26,0,0.06,0.56,76,57,7.8,232,Relic,M
Harry Potter Collection,Playstation,2006,Misc,Electronic Arts,0.28,0.21,0,0.07,0.56,,,tbd,,Electronic Arts,E10+
Top Spin 3,Microsoft,2008,Action,Take-Two Interactive,0.09,0.4,0,0.07,0.56,78,47,7.6,36,Pam Development,E
Cabela's Big Game Hunter 2005 Adventures,Playstation,2004,Sports,Activision,0.28,0.21,0,0.07,0.56,55,4,8.4,16,Sand Grain Studios,T
LEGO Rock Band,Microsoft,2009,Misc,Warner Bros. Interactive Entertainment,0.4,0.11,0,0.05,0.56,71,50,7.2,31,TT Fusion,E10+
Knockout Kings 2001,Playstation,2001,Fighting,Electronic Arts,0.28,0.21,0,0.07,0.56,81,18,tbd,,Black Ops Entertainment,T
Army Men: Sarge's Heroes,Playstation,1999,Action,3DO,0.31,0.21,0,0.04,0.56,,,,,,
Petz Dogz 2,Playstation,2007,Simulation,Ubisoft,0.28,0.21,0,0.07,0.56,,,tbd,,Ubisoft,E
Battlefield 2: Modern Combat,Microsoft,2005,Shooter,Electronic Arts,0.39,0.15,0,0.02,0.56,80,49,8.2,29,Digital Illusions,T
Tom Clancy's HAWX,Playstation,2009,Action,Ubisoft,0.21,0.22,0.05,0.09,0.56,74,35,8.1,39,Ubisoft Romania,T
All-Star Baseball 2002,Playstation,2001,Sports,Acclaim Entertainment,0.27,0.21,0,0.07,0.56,77,16,7.6,8,Acclaim Studios Austin,E
Minecraft: Story Mode,Microsoft,2015,Adventure,Mojang,0.3,0.21,0,0.05,0.56,,,,,,
NASCAR Rumble,Playstation,2000,Racing,Electronic Arts,0.31,0.21,0,0.04,0.56,,,,,,
WWE Raw 2,Microsoft,2003,Fighting,THQ,0.43,0.11,0,0.02,0.56,68,26,7.3,25,Anchor,T
Manhunt 2,Playstation,2007,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56,67,22,7.8,53,Rockstar London,M
Fullmetal Alchemist and the Broken Angel,Playstation,2003,Role-Playing,Square Enix,0.15,0.12,0.26,0.04,0.56,56,35,8.1,38,Racjin,T
Tony Hawk's Project 8,Playstation,2006,Sports,Activision,0.41,0.07,0,0.07,0.56,68,11,7.6,14,Page 44 Studios,T
Batman Begins,Playstation,2005,Action,Electronic Arts,0.27,0.21,0,0.07,0.56,64,41,7.3,70,Eurocom Entertainment Software,T
Tony Hawk's Proving Ground,Microsoft,2007,Sports,Activision,0.49,0.02,0,0.04,0.56,72,59,5.4,44,Neversoft Entertainment,T
Dr. Seuss' The Cat in the Hat,Playstation,2003,Misc,Vivendi Games,0.27,0.21,0,0.07,0.56,56,6,6.5,8,Magenta Software,E
Wolfenstein,Microsoft,2009,Shooter,Activision,0.28,0.22,0,0.06,0.56,72,66,7.5,128,"id Software, Raven Software",M
Blinx: The Time Sweeper,Microsoft,2002,Platform,Microsoft Game Studios,0.39,0.15,0,0.02,0.56,71,36,8,41,Artoon,E
ESPN NFL Football,Playstation,2003,Sports,Sega,0.27,0.21,0,0.07,0.56,91,20,8.5,25,Visual Concepts,E
Major League Baseball 2K5,Microsoft,2005,Sports,Take-Two Interactive,0.52,0.02,0,0.02,0.56,81,25,8.2,17,Kush Games,E
Quantum Break,Microsoft,2016,Action,Microsoft Game Studios,0.3,0.2,0.01,0.05,0.56,77,106,6.8,1659,Remedy Entertainment,M
Archer Maclean's Mercury,Playstation,2005,Puzzle,Ignition Entertainment,0.17,0.24,0,0.14,0.56,75,39,6.6,21,Awesome Studios,E
TMNT,Microsoft,2007,Action,Ubisoft,0.48,0.03,0,0.05,0.56,58,31,6.3,32,Ubisoft Montreal,E10+
Middle-Earth: Shadow of Mordor,Playstation,2014,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0.01,0.09,0.56,,,3.4,100,Behaviour Interactive,M
Soldier of Fortune: Gold Edition,Playstation,2001,Shooter,Codemasters,0.27,0.21,0,0.07,0.56,59,14,6.8,17,Pipe Dream Interactive,M
Final Fantasy IV: The Complete Collection,Playstation,2011,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56,77,41,7.5,80,Bullets,E10+
Frontlines: Fuel of War,Microsoft,2008,Shooter,THQ,0.34,0.15,0.01,0.05,0.56,75,55,7.8,77,Kaos Studios,T
MX 2002 Featuring Ricky Carmichael,Playstation,2001,Racing,THQ,0.27,0.21,0,0.07,0.56,76,17,8.3,9,Pacific Coast Power & Light,E
NCAA Football 07,Microsoft,2006,Sports,Electronic Arts,0.42,0.12,0,0.01,0.56,88,20,6.9,10,EA Sports,E
Lunar: Silver Star Story Complete,Playstation,1998,Role-Playing,Kadokawa Shoten,0.27,0.18,0.06,0.04,0.55,78,15,9.1,35,Game Arts,T
NBA Showtime: NBA on NBC,Playstation,1999,Sports,Midway Games,0.31,0.21,0,0.04,0.55,,,,,,
God of War: Origins Collection,Playstation,2011,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.55,84,58,8.4,208,Ready at Dawn,M
Soul Reaver 2,Playstation,2001,Action,Eidos Interactive,0.27,0.21,0,0.07,0.55,80,22,8.5,35,Crystal Dynamics,M
Metal Gear Solid 3: Subsistence,Playstation,2005,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,94,53,9.3,439,Aspect,M
The Godfather (old US sales),Microsoft,2006,Action,Electronic Arts,0.42,0.11,0,0.02,0.55,,,,,,
Enslaved: Odyssey to the West,Playstation,2010,Action,Namco Bandai Games,0.24,0.22,0.01,0.09,0.55,80,53,7.4,312,Ninja Theory,T
WWF Raw,Microsoft,2002,Fighting,THQ,0.4,0.13,0,0.02,0.55,68,33,6.6,15,Anchor,T
Shin Super Robot Taisen,Playstation,1996,Role-Playing,Banpresto,0,0,0.52,0.04,0.55,,,,,,
Guitar Hero Live,Microsoft,2015,Misc,Activision,0.3,0.2,0,0.05,0.55,81,21,5.1,69,FreeStyleGames,T
Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,Playstation,2001,Shooter,D3Publisher,0.31,0.21,0,0.04,0.55,,,,,,
Fighting Force 2,Playstation,1999,Action,Eidos Interactive,0.31,0.21,0,0.04,0.55,,,,,,
Extermination,Playstation,2001,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55,67,19,7.8,19,Deep Space,M
Batman: Vengeance,Playstation,2001,Adventure,Ubisoft,0.27,0.21,0,0.07,0.55,68,19,6.7,12,Ubisoft,T
Ratchet & Clank: Quest for Booty,Playstation,2008,Platform,Sony Computer Entertainment,0,0.52,0,0.04,0.55,,,,,,
Derby Stallion 04,Playstation,2004,Sports,Enterbrain,0,0,0.55,0,0.55,,,,,,
Tony Hawk's Pro Skater 3,Microsoft,2002,Sports,Activision,0.34,0.18,0,0.02,0.55,93,22,8.4,17,Neversoft Entertainment,T
Contender 2,Playstation,2000,Fighting,3DO,0.31,0.21,0,0.04,0.55,,,tbd,,Bam Entertainment,T
Resident Evil: Revelations 2,Playstation,2015,Action,Capcom,0.13,0.24,0.1,0.07,0.55,75,30,7.7,284,Capcom,M
Star Wars: Dark Forces,Playstation,1996,Shooter,LucasArts,0.31,0.21,0,0.04,0.55,,,,,,
LEGO Dimensions,Playstation,2015,Action,Warner Bros. Interactive Entertainment,0.17,0.3,0,0.09,0.55,,,6.4,18,,
NBA 2K8,Playstation,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55,81,18,6.8,19,Visual Concepts,E
The Amazing Spider-Man 2 (2014),Playstation,2014,Action,Activision,0.2,0.25,0.02,0.09,0.55,,,,,,
SD Gundam G Generation Zero,Playstation,1999,Strategy,Namco Bandai Games,0,0,0.51,0.04,0.55,,,,,,
MX vs. ATV: Alive,Microsoft,2011,Racing,THQ,0.37,0.13,0,0.04,0.55,63,43,7.2,24,THQ Digital Studio Phoenix,E
Shrek 2,Microsoft,2004,Platform,Activision,0.4,0.13,0,0.02,0.55,72,31,8.4,5,"Luxoflux, Inc.",E
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,Playstation,2002,Sports,Sega,0,0,0.55,0,0.55,,,,,,
Secret Agent Clank(US sales),Playstation,2008,Platform,Sony Computer Entertainment,0.33,0.22,0,0,0.55,,,,,,
Lips: Number One Hits,Microsoft,2009,Misc,Microsoft Game Studios,0.15,0.34,0,0.06,0.55,70,22,7.6,7,iNiS,T
Mortal Kombat 3,Playstation,1995,Fighting,Sony Computer Entertainment,0.29,0.2,0.02,0.04,0.55,,,,,,
Turok: Evolution,Microsoft,2002,Shooter,Acclaim Entertainment,0.39,0.14,0,0.02,0.55,68,25,6.7,9,Acclaim,M
Jak X: Combat Racing,Playstation,2005,Racing,Sony Computer Entertainment,0.45,0.02,0,0.07,0.55,76,46,7.7,63,Naughty Dog,T
American Idol,Playstation,2003,Misc,Codemasters,0.27,0.21,0,0.07,0.55,41,14,4.8,12,Hothouse Creations,E
Top Gun: Fire at Will!,Playstation,1996,Misc,Microprose,0.3,0.21,0,0.04,0.55,,,,,,
Red Dead Revolver,Microsoft,2004,Shooter,Take-Two Interactive,0.4,0.12,0,0.02,0.55,74,61,8.5,26,Rockstar San Diego,M
Sly Cooper: Thieves in Time,Playstation,2013,Platform,Sony Computer Entertainment Europe,0.35,0.12,0,0.08,0.54,75,69,8.3,343,Sanzaru Games,E10+
Iron Man,Playstation,2008,Action,Sega,0.36,0,0,0.19,0.54,47,8,5.6,15,Artificial Mind and Movement,T
SingStar Summer Party,Playstation,2008,Misc,Sony Computer Entertainment,0,0.06,0,0.48,0.54,,,,,,
Spec Ops: The Line,Playstation,2012,Shooter,Take-Two Interactive,0.19,0.23,0.04,0.08,0.54,77,27,8,350,Yager,M
The SpongeBob SquarePants Movie,Microsoft,2004,Platform,THQ,0.4,0.12,0,0.02,0.54,74,14,8.5,8,Heavy Iron Studios,E
NHL 14,Playstation,2013,Sports,Electronic Arts,0.28,0.17,0,0.09,0.54,80,22,6,79,Electronic Arts,E10+
F1 2013,Playstation,2013,Racing,Codemasters,0.01,0.42,0.03,0.09,0.54,77,22,6.3,40,Codemasters Birmingham,E
FIFA Soccer 07,Microsoft,2006,Sports,Electronic Arts,0.16,0.35,0,0.04,0.54,,,,,,
Gekikuukan Pro Yakyuu: At the End of the Century 1999,Playstation,2000,Sports,SquareSoft,0,0,0.54,0,0.54,,,,,,
Legends of WrestleMania,Playstation,2009,Fighting,THQ,0.3,0.16,0,0.07,0.54,70,43,6.5,19,Yuke's,T
Tiger Woods PGA Tour 08,Microsoft,2007,Sports,Electronic Arts,0.49,0.02,0,0.04,0.54,80,45,7.8,26,EA Salt Lake,E
Dance Dance Revolution Ultramix,Microsoft,2003,Simulation,Konami Digital Entertainment,0.42,0.11,0,0.02,0.54,82,24,8.8,10,Konami Computer Entertainment Hawaii,E
Crash Tag Team Racing,Playstation,2005,Racing,Vivendi Games,0.27,0.21,0,0.07,0.54,66,21,7,49,Radical Entertainment,E10+
Front Mission 4,Playstation,2003,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54,75,39,8.6,22,Square Enix,T
F.E.A.R.,Playstation,2007,Shooter,Vivendi Games,0.18,0.26,0,0.1,0.54,72,31,7.4,64,Day 1 Studios,M
Enslaved: Odyssey to the West,Microsoft,2010,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.54,82,72,7.8,295,Ninja Theory,T
SRS: Street Racing Syndicate,Playstation,2004,Racing,Namco Bandai Games,0.26,0.21,0,0.07,0.54,,,,,,
Dragon Ball Z: Shin Budokai,Playstation,2006,Fighting,Atari,0.26,0.08,0.13,0.07,0.54,70,21,8.1,19,Dimps Corporation,T
Tiger Woods PGA Tour 13,Playstation,2012,Sports,Electronic Arts,0.24,0.21,0,0.08,0.54,75,14,5.7,9,Electronic Arts,E
Dynasty Warriors: Gundam 3,Playstation,2010,Action,Tecmo Koei,0.11,0.04,0.36,0.02,0.54,58,18,7.5,20,"Omega Force, Koei Tecmo Games",T
Def Jam: Fight for NY,Microsoft,N/A,Fighting,Electronic Arts,0.43,0.1,0,0.02,0.54,84,33,8.5,13,Aki Corp.,M
Kidou Senshi Gundam: Extreme VS,Playstation,2011,Fighting,Namco Bandai Games,0,0,0.54,0,0.54,,,,,,
NBA Live 10,Playstation,2009,Sports,Electronic Arts,0.46,0.02,0.01,0.05,0.54,81,32,7.5,25,EA Canada,E
Metro 2033,Microsoft,2010,Shooter,THQ,0.22,0.23,0.03,0.05,0.54,77,83,7.9,351,4A Games,M
Bust A Groove,Playstation,1998,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54,,,,,,
Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,Playstation,2002,Role-Playing,Enix Corporation,0,0,0.54,0,0.54,,,,,,
Pachi-Slot Aruze Oukoku 2,Playstation,1999,Misc,Aruze Corp,0,0,0.5,0.04,0.54,,,,,,
Greg Hastings' Tournament Paintball,Microsoft,2004,Shooter,Activision,0.46,0.06,0,0.02,0.54,74,11,9.2,42,WXP,T
World Soccer Winning Eleven 7 International (JP version),Playstation,2004,Sports,Konami Digital Entertainment,0,0,0.54,0,0.54,,,,,,
ESPN NBA Basketball,Playstation,2003,Sports,Sega,0.26,0.21,0,0.07,0.54,89,18,8.4,38,Visual Concepts,E
Dragon Ball Z: Ultimate Tenkaichi,Microsoft,2011,Fighting,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54,55,24,5.8,52,Spike,T
Sacred 2: Fallen Angel,Microsoft,2009,Role-Playing,Deep Silver,0.29,0.16,0.04,0.05,0.54,71,56,7.3,64,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
Two Worlds II,Microsoft,2011,Role-Playing,Unknown,0.4,0.07,0.03,0.03,0.54,67,50,6.6,140,Reality Pump,M
Over the Hedge,Playstation,2006,Platform,Activision,0.45,0.02,0,0.07,0.54,58,29,8.6,10,Edge of Reality,E10+
Mat Hoffman's Pro BMX,Playstation,2001,Sports,Activision,0.3,0.2,0,0.04,0.54,80,15,8.6,16,Shaba Games,E
NHL 14,Microsoft,2013,Sports,Electronic Arts,0.4,0.09,0,0.05,0.54,81,30,5.9,92,Electronic Arts,E10+
The Hobbit,Playstation,2003,Platform,Vivendi Games,0.26,0.2,0,0.07,0.54,59,17,8.6,14,Inevitable Entertainment,E
War of the Monsters,Playstation,2003,Fighting,Sony Computer Entertainment,0.26,0.2,0,0.07,0.54,80,41,8.9,68,Incognito Inc.,T
The Incredible Hulk: Ultimate Destruction,Playstation,2005,Action,Vivendi Games,0.26,0.2,0,0.07,0.54,83,41,8.7,38,Radical Entertainment,T
Time Crisis: Razing Storm,Playstation,2010,Shooter,Namco Bandai Games,0.18,0.2,0.07,0.08,0.54,58,49,5.9,15,Nex Entertainment,T
Time Crisis II,Playstation,2001,Shooter,Namco Bandai Games,0.26,0.2,0,0.07,0.53,81,21,7.9,20,Namco,T
Clock Tower,Playstation,1996,Adventure,ASCII Entertainment,0.07,0.05,0.38,0.03,0.53,,,,,,
NCAA March Madness 06,Playstation,2005,Sports,Electronic Arts,0.45,0.02,0,0.07,0.53,78,19,9.1,13,EA Canada,E
Valkyria Chronicles II,Playstation,2010,Role-Playing,Sega,0.12,0.15,0.18,0.09,0.53,83,54,8.1,67,Sega,T
Jampack Volume 11,Playstation,2004,Misc,Sony Computer Entertainment,0.26,0.2,0,0.07,0.53,,,,,,
Legacy of Kain: Defiance,Playstation,2003,Action,Eidos Interactive,0.26,0.2,0,0.07,0.53,75,34,9.3,49,Crystal Dynamics,M
NCAA March Madness 2005,Playstation,2004,Sports,Electronic Arts,0.44,0.02,0,0.07,0.53,78,19,8.3,13,EA Canada,E
007 Racing,Playstation,2000,Racing,Electronic Arts,0.3,0.2,0,0.03,0.53,51,16,4.6,14,Eutechnyx,T
Tactics Ogre: Let Us Cling Together,Playstation,2010,Role-Playing,Square Enix,0.15,0.07,0.27,0.05,0.53,87,49,8.8,102,Square Enix,T
Conflict: Vietnam,Playstation,2004,Shooter,SCi,0.26,0.2,0,0.07,0.53,58,24,8.1,21,Pivotal Games,M
Dragon's Crown,Playstation,2013,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.53,82,62,8.3,288,Vanillaware,T
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,Microsoft,2004,Misc,Sega,0.4,0.11,0,0.02,0.53,,,,,,
MLB SlugFest 20-04,Playstation,2003,Sports,Midway Games,0.26,0.2,0,0.07,0.53,78,23,8.3,8,Midway,E
Gex 3: Deep Cover Gecko,Playstation,1999,Platform,Eidos Interactive,0.3,0.2,0,0.03,0.53,,,,,,
